,index,source,destination,distance
336,,Pejabat Daerah Tanah Johor Bahru,Taman Mewah,16.06120662225538
337,,Pejabat Daerah Tanah Johor Bahru,bef Econsave @ Senai,16.11775563048748
338,,RTM Jabatan Penyiaran Negeri Johor,Larkin Terminal,1.9666806003942678
339,,RTM Jabatan Penyiaran Negeri Johor,Pejabat Daerah Tanah Johor Bahru,1.3735650440697862
340,,RTM Jabatan Penyiaran Negeri Johor,Opp Masjid Kolam Ayer,1.2440942282655219
341,,RTM Jabatan Penyiaran Negeri Johor,Opp Jabatan Pendidikan Johor,1.4045647349803303
342,,RTM Jabatan Penyiaran Negeri Johor,Maktab Sultan Abu Bakar (English College,1.964204459484816
343,,RTM Jabatan Penyiaran Negeri Johor,Hospital Sultanah Aminah,2.7437663854878878
344,,RTM Jabatan Penyiaran Negeri Johor,Johor Islamic Complex,2.957119202464747
345,,RTM Jabatan Penyiaran Negeri Johor,Bangunan Sultan Ibrahim,3.613335142259264
346,,RTM Jabatan Penyiaran Negeri Johor,Wisma Persekutuan,3.1655927158627883
347,,RTM Jabatan Penyiaran Negeri Johor,Majlis Bandaraya Johor Bahru,3.894292345759938
348,,RTM Jabatan Penyiaran Negeri Johor,JB Sentral Terminal,3.6365878828159994
349,,RTM Jabatan Penyiaran Negeri Johor,Menara MSC Cyberport,4.38786416015896
350,,RTM Jabatan Penyiaran Negeri Johor,Opp Sekolah Kebangsaan Perempuan Jalan Yahya Awal,1.5654285398818955
351,,RTM Jabatan Penyiaran Negeri Johor,Petronas Kiosk @ Jalan Yahya Awal,1.3456278429815773
352,,RTM Jabatan Penyiaran Negeri Johor,Opp SJK (T) Jalan Yahya Awal,1.2017794431854973
353,,RTM Jabatan Penyiaran Negeri Johor,aft Jalan Tasek Utara,1.178564286771807
354,,RTM Jabatan Penyiaran Negeri Johor,Opp Yayasan Bandaraya Johor Bahru,1.457961845553543
355,,RTM Jabatan Penyiaran Negeri Johor,Hub PPR Sri Stulang,5.8894814755614675
356,,RTM Jabatan Penyiaran Negeri Johor,bef Jalan Sultanah Aminah,5.535709680433358
357,,RTM Jabatan Penyiaran Negeri Johor,Shell Kiosk @ Jalan Pasir Pelangi,5.5757619100976825
358,,RTM Jabatan Penyiaran Negeri Johor,Stulang Walk,4.8489248549845385
359,,RTM Jabatan Penyiaran Negeri Johor,Block 18,5.031646857394209
360,,RTM Jabatan Penyiaran Negeri Johor,Opp De' Stulang,5.1202589079499035
361,,RTM Jabatan Penyiaran Negeri Johor,Opp Sekolah Menengah Foon Yew,4.898423328703414
362,,RTM Jabatan Penyiaran Negeri Johor,R&F Mall,4.237040525746043
363,,RTM Jabatan Penyiaran Negeri Johor,Sekolah Menengah Foon Yew,4.922970668736459
364,,RTM Jabatan Penyiaran Negeri Johor,De' Stulang,5.120277387372585
365,,RTM Jabatan Penyiaran Negeri Johor,Opp Istana Pasir Pelangi,4.902852676141223
366,,RTM Jabatan Penyiaran Negeri Johor,"The Mall, Mid Valley Southkey",4.989433669928806
367,,RTM Jabatan Penyiaran Negeri Johor,aft Jalan Pasir Pelangi,5.561287224461667
368,,RTM Jabatan Penyiaran Negeri Johor,Petronas Kiosk @ Taman Bayu Puteri,6.161038604544401
369,,RTM Jabatan Penyiaran Negeri Johor,Opp Petronas Kiosk @ Taman Bayu Puteri,6.140088229623536
370,,RTM Jabatan Penyiaran Negeri Johor,PPR Sri Stulang,6.068985700338337
371,,RTM Jabatan Penyiaran Negeri Johor,BHPetrol Kiosk @ Permas Jaya,8.603463998548502
372,,RTM Jabatan Penyiaran Negeri Johor,AEON Permas Jaya,9.380777251620321
373,,RTM Jabatan Penyiaran Negeri Johor,Dewan Serbaguna Permas Jaya,9.902515394283448
374,,RTM Jabatan Penyiaran Negeri Johor,Mon Glori Apartment,9.746555730477677
375,,RTM Jabatan Penyiaran Negeri Johor,Opp Best Ku Motor,10.364215061435353
376,,RTM Jabatan Penyiaran Negeri Johor,Opp Kia Motors,10.252340520635796
377,,RTM Jabatan Penyiaran Negeri Johor,bef Jalan Masai Baru,9.737840278359865
378,,RTM Jabatan Penyiaran Negeri Johor,Lotus Plentong (Tesco Extra),9.808937759851082
379,,RTM Jabatan Penyiaran Negeri Johor,aft Jalan Masai Baru,9.698163769869197
380,,RTM Jabatan Penyiaran Negeri Johor,Giant Plentong,10.278494054383687
381,,RTM Jabatan Penyiaran Negeri Johor,Hse No. 1 Jalan Seroja 22,10.324037843731674
382,,RTM Jabatan Penyiaran Negeri Johor,Opp Jalan Keembong 43,9.673125697459625
383,,RTM Jabatan Penyiaran Negeri Johor,Jalan Seroja 54,9.444654667125812
384,,RTM Jabatan Penyiaran Negeri Johor,Jalan Bakawali 86,9.472384092801033
385,,RTM Jabatan Penyiaran Negeri Johor,Opp Pasar Awam Johor Jaya,9.96940852761672
386,,RTM Jabatan Penyiaran Negeri Johor,AEON Tebrau City,10.362099892825137
387,,RTM Jabatan Penyiaran Negeri Johor,Hospital Sultan Ismail,9.780022217953162
388,,RTM Jabatan Penyiaran Negeri Johor,Hospital Sultan Ismail 2,9.36416437774769
389,,RTM Jabatan Penyiaran Negeri Johor,Opp Suntoyo Enterprise,9.608725666854601
390,,RTM Jabatan Penyiaran Negeri Johor,Kia Motors,10.285608294059967
391,,RTM Jabatan Penyiaran Negeri Johor,Best Ku Motor,10.391836708377644
392,,RTM Jabatan Penyiaran Negeri Johor,House No. 63 Jalan Permas 1/1,9.840356538023615
393,,RTM Jabatan Penyiaran Negeri Johor,Jalan Permas 5/6,9.361474865667518
394,,RTM Jabatan Penyiaran Negeri Johor,Sekolah Kebangsaan Taman Permas Jaya 3,9.561095514054067
395,,RTM Jabatan Penyiaran Negeri Johor,Pan Vista,9.746648485318968
396,,RTM Jabatan Penyiaran Negeri Johor,aft Jalan Permas 8/14,10.146552745856212
397,,RTM Jabatan Penyiaran Negeri Johor,Opp BHPetrol Kiosk @ Permas Jaya,8.617493122399022
398,,RTM Jabatan Penyiaran Negeri Johor,bef Shell Kiosk @ Permas Jaya,7.689421570870055
399,,RTM Jabatan Penyiaran Negeri Johor,Taman Universiti Terminal,13.659991296575093
400,,RTM Jabatan Penyiaran Negeri Johor,opp Sekolah Kebangsaan Taman Universiti 4,13.599025802936278
401,,RTM Jabatan Penyiaran Negeri Johor,Surau As Syakirin,13.185538710280213
402,,RTM Jabatan Penyiaran Negeri Johor,Opp SMK Taman Mutiara Rini,12.329389646104126
403,,RTM Jabatan Penyiaran Negeri Johor,Opp Jalan Utama 34,11.856583435392487
404,,RTM Jabatan Penyiaran Negeri Johor,KFC (Road side),11534.488061088508
405,,RTM Jabatan Penyiaran Negeri Johor,Tesco Lotus (Road side),11534.488061088508
406,,RTM Jabatan Penyiaran Negeri Johor,Opp Hutan Bandar MBIP,11.892774254856954
407,,RTM Jabatan Penyiaran Negeri Johor,Shop No. 81 Jalan Seri Orkid 17,11.03653216869244
408,,RTM Jabatan Penyiaran Negeri Johor,Opp Bahagian Teknologi Pendidikan Negeri Johor,10.59062603065268
409,,RTM Jabatan Penyiaran Negeri Johor,Union Inn,9.700653746439292
410,,RTM Jabatan Penyiaran Negeri Johor,Shophouses @ Jalan Nakhoda 2,9.60301433141133
411,,RTM Jabatan Penyiaran Negeri Johor,bef Terminal TUTA,9.52239695715539
412,,RTM Jabatan Penyiaran Negeri Johor,Polilkinik Yap,9.423256621916746
413,,RTM Jabatan Penyiaran Negeri Johor,bef Jalan Tun Teja,9.368508202041635
414,,RTM Jabatan Penyiaran Negeri Johor,Shophouses @ Jalan Perwira 9,9.575639366272897
415,,RTM Jabatan Penyiaran Negeri Johor,Sin Kok Soon Motor (JB) Sdn Bhd,9.667421159525228
416,,RTM Jabatan Penyiaran Negeri Johor,aft Jalan Patin,10.069817134217079
417,,RTM Jabatan Penyiaran Negeri Johor,SJK(C) Pu Sze,10.285008046205009
418,,RTM Jabatan Penyiaran Negeri Johor,aft Shell Kiosk - Skudai,10.760841030652132
419,,RTM Jabatan Penyiaran Negeri Johor,Shell Kiosk @ Taman Sri Putri,11.400240469689376
420,,RTM Jabatan Penyiaran Negeri Johor,Masjid Abidin,11.834169969939294
421,,RTM Jabatan Penyiaran Negeri Johor,Shophouses along Jalan Tembaga Kuning 4,11.798796301816953
422,,RTM Jabatan Penyiaran Negeri Johor,Shophouses @ Jalan Suasa 1,12.205248336423564
423,,RTM Jabatan Penyiaran Negeri Johor,bef Jalan Hamoni 14,12.560884627450662
424,,RTM Jabatan Penyiaran Negeri Johor,Opp Apartment Pasti Asli,12.6074645074158
425,,RTM Jabatan Penyiaran Negeri Johor,Opp Surau As Syakirin,13.162113180834705
426,,RTM Jabatan Penyiaran Negeri Johor,Sekolah Kebangsaan Taman Universiti 4,13.607781856702292
427,,RTM Jabatan Penyiaran Negeri Johor,Jalan Kebudayaan 27 / 24 Intersection,13.56541131133013
428,,RTM Jabatan Penyiaran Negeri Johor,Aeon Taman Universiti,13.769562314753816
429,,RTM Jabatan Penyiaran Negeri Johor,UTM Fakulti Alam Bina,14.391848727792478
430,,RTM Jabatan Penyiaran Negeri Johor,Opp Block D10,14.449603335900203
431,,RTM Jabatan Penyiaran Negeri Johor,Opp C.I.C.T.,14.215052019309248
432,,RTM Jabatan Penyiaran Negeri Johor,Block P07 - Fakulti Kejuruteraan Elektrik,13.841881222223083
433,,RTM Jabatan Penyiaran Negeri Johor,aft Block P19A - Fakulti Kejuruteraan Elektrik,13.801720817867059
434,,RTM Jabatan Penyiaran Negeri Johor,UTM Equine Park,13.536869614916792
435,,RTM Jabatan Penyiaran Negeri Johor,UTM Rumah Alumni,13.248762920171226
436,,RTM Jabatan Penyiaran Negeri Johor,Opp Shell Kiosk @ Taman Sri Putri,11.335716631480297
437,,RTM Jabatan Penyiaran Negeri Johor,Skudai Parade,10.969239955858141
438,,RTM Jabatan Penyiaran Negeri Johor,Opp SJK (C) Kuo Kuang,9.059674757158668
439,,RTM Jabatan Penyiaran Negeri Johor,bef Jalan Kempas Lama,11534.488061088508
440,,RTM Jabatan Penyiaran Negeri Johor,bef Paradigm Mall,7.478086951106179
441,,RTM Jabatan Penyiaran Negeri Johor,Paradigm Mall,6.906582812143249
442,,RTM Jabatan Penyiaran Negeri Johor,Opp Saksama Otomobil,6.5733532332511
443,,RTM Jabatan Penyiaran Negeri Johor,Opp Petron Kiosk @ Taman Tampoi Indah,6.170744006436745
444,,RTM Jabatan Penyiaran Negeri Johor,Kompleks Pekan Rabu Johor Bahru,5.088392248620328
445,,RTM Jabatan Penyiaran Negeri Johor,Giant Tampoi,4.703204059496846
446,,RTM Jabatan Penyiaran Negeri Johor,aft Lorong Betik,4.314914823271845
447,,RTM Jabatan Penyiaran Negeri Johor,Batu 5 Johor Street Market,4.083509720913042
448,,RTM Jabatan Penyiaran Negeri Johor,Plaza Angsana,3.7881439765906557
449,,RTM Jabatan Penyiaran Negeri Johor,Klinik Utama @ Jalan Padi 1,2.930333510131031
450,,RTM Jabatan Penyiaran Negeri Johor,Opp Amitabha Centre,1.5828886776906148
451,,RTM Jabatan Penyiaran Negeri Johor,Opp Shell Kiosk @ Jalan Tun Abdul Razak,1.3980573275504706
452,,RTM Jabatan Penyiaran Negeri Johor,aft Shell Kiosk @ Jalan Tun Abdul Razak,1.3799111497678638
453,,RTM Jabatan Penyiaran Negeri Johor,Amitabha Centre,1.5736046397731138
454,,RTM Jabatan Penyiaran Negeri Johor,CIMB Bank,2.8785200724735516
455,,RTM Jabatan Penyiaran Negeri Johor,Klinik Kesihatan Tampoi,3.5786385797527402
456,,RTM Jabatan Penyiaran Negeri Johor,bef Shell Kiosk @ Kampung Pasir,3.5804049819337522
457,,RTM Jabatan Penyiaran Negeri Johor,SK Kampung Pasir,4.791983166127216
458,,RTM Jabatan Penyiaran Negeri Johor,Opp Pulai View Condo,5.1571565718868815
459,,RTM Jabatan Penyiaran Negeri Johor,bef KIP Mart,6.146317278488693
460,,RTM Jabatan Penyiaran Negeri Johor,Opp Paradigm Mall,7.145405345228255
461,,RTM Jabatan Penyiaran Negeri Johor,bef McDonald's,8.0077081502268
462,,RTM Jabatan Penyiaran Negeri Johor,SJK (C) Kuo Kuang,9.095508840701424
463,,RTM Jabatan Penyiaran Negeri Johor,aft Jalan Sri Skudai,11.949645086220013
464,,RTM Jabatan Penyiaran Negeri Johor,bef UTM Main Gate,13.904170045619798
465,,RTM Jabatan Penyiaran Negeri Johor,UTM Main Gate (Exit),13.960740975067234
466,,RTM Jabatan Penyiaran Negeri Johor,Opp AEON Taman Universiti,13.742383659222114
467,,RTM Jabatan Penyiaran Negeri Johor,Kulai Terminal,25.433176888820405
468,,RTM Jabatan Penyiaran Negeri Johor,Kulai Centre Point,24.994477975603147
469,,RTM Jabatan Penyiaran Negeri Johor,Opp SBS Enterprises (M) Sdn Bhd,23.9565655845777
470,,RTM Jabatan Penyiaran Negeri Johor,Opp Public Bank @ Jalan Susur Kulai 2,23.54895212823804
471,,RTM Jabatan Penyiaran Negeri Johor,Opp Pertubuhan Peladang Kawasan Kulai,22.711062629566268
472,,RTM Jabatan Penyiaran Negeri Johor,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,21.691067826983677
473,,RTM Jabatan Penyiaran Negeri Johor,Opp Jalan Cermai,21.003583768696657
474,,RTM Jabatan Penyiaran Negeri Johor,Opp Stor JKR (D) Kulaijaya,20.510709794779512
475,,RTM Jabatan Penyiaran Negeri Johor,Opp Wang Loo Motor Sdn Bhd,19.82468956786779
476,,RTM Jabatan Penyiaran Negeri Johor,Opp Pejabat Lembaga Lebuhraya Malaysia,18.562494268356946
477,,RTM Jabatan Penyiaran Negeri Johor,Medan Selera Senai,16.894854150201493
478,,RTM Jabatan Penyiaran Negeri Johor,Opp Sekolah Kebangsaan Senai,16.458175521185698
479,,RTM Jabatan Penyiaran Negeri Johor,Opp BHPetrol Kiosk @ Taman Aman,15.793587658578643
480,,RTM Jabatan Penyiaran Negeri Johor,aft Lebuhraya Utara-Selatan,13.163083829177431
481,,RTM Jabatan Penyiaran Negeri Johor,aft Tenaga Nasional Bhd Substation,11.970374312261791
482,,RTM Jabatan Penyiaran Negeri Johor,bef BHPetrol Kiosk @ Taman Aman,15.783901240768692
483,,RTM Jabatan Penyiaran Negeri Johor,bef Sekolah Kebangsaan Senai,16.397803415145017
484,,RTM Jabatan Penyiaran Negeri Johor,Opp Medan Selera Senai,16.833647741242636
485,,RTM Jabatan Penyiaran Negeri Johor,Masjid Jamek Pekan Senai,17.141831247475476
486,,RTM Jabatan Penyiaran Negeri Johor,Opp Deway Motor Trading,17.838177968478963
487,,RTM Jabatan Penyiaran Negeri Johor,Pejabat Lembaga Lebuhraya Malaysia,18.639161815910526
488,,RTM Jabatan Penyiaran Negeri Johor,aft Jalan Kelah,19.980933621321302
489,,RTM Jabatan Penyiaran Negeri Johor,Stor JKR (D) Kulaijaya,20.485698271780734
490,,RTM Jabatan Penyiaran Negeri Johor,TJ Mart,20.631765148600458
491,,RTM Jabatan Penyiaran Negeri Johor,aft Jalan Cermai 7,20.940180358225835
492,,RTM Jabatan Penyiaran Negeri Johor,bef Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,21.665829479906982
493,,RTM Jabatan Penyiaran Negeri Johor,SMK Kulai Besar,22.791750246859678
494,,RTM Jabatan Penyiaran Negeri Johor,aft Persiaran Indahpura 4,23.11770577209077
495,,RTM Jabatan Penyiaran Negeri Johor,Persatuan Hokkien Kulai,23.63268053742165
496,,RTM Jabatan Penyiaran Negeri Johor,SBS Enterprises (M) Sdn Bhd,23.984461783716757
497,,RTM Jabatan Penyiaran Negeri Johor,Opp Arked Kulai,24.920029457430537
498,,RTM Jabatan Penyiaran Negeri Johor,Econsave Senai,17.08005152337795
499,,RTM Jabatan Penyiaran Negeri Johor,Opp Pusat Hemodialisis Rotary Kulai,17.114377764452456
500,,RTM Jabatan Penyiaran Negeri Johor,Opp Taman Bintang,17.2895349146468
501,,RTM Jabatan Penyiaran Negeri Johor,Kawasan Perindustrian Senai 3,18.532486550173317
502,,RTM Jabatan Penyiaran Negeri Johor,Senai Airport Terminal,18.908784499599765
503,,RTM Jabatan Penyiaran Negeri Johor,NSTP Senai,18.722426453680637
504,,RTM Jabatan Penyiaran Negeri Johor,Taman Bintang,17.371853336661374
505,,RTM Jabatan Penyiaran Negeri Johor,Taman Mewah,16.891627244666115
506,,RTM Jabatan Penyiaran Negeri Johor,bef Econsave @ Senai,16.953707911921487
507,,Opp Masjid Kolam Ayer,Larkin Terminal,3.1477385155543667
508,,Opp Masjid Kolam Ayer,Pejabat Daerah Tanah Johor Bahru,2.5801235868397896
509,,Opp Masjid Kolam Ayer,RTM Jabatan Penyiaran Negeri Johor,1.2440942282655219
510,,Opp Masjid Kolam Ayer,Opp Jabatan Pendidikan Johor,0.16124101251866904
511,,Opp Masjid Kolam Ayer,Maktab Sultan Abu Bakar (English College,0.7602183582160408
512,,Opp Masjid Kolam Ayer,Hospital Sultanah Aminah,1.6754348546663858
513,,Opp Masjid Kolam Ayer,Johor Islamic Complex,1.9466279996966758
514,,Opp Masjid Kolam Ayer,Bangunan Sultan Ibrahim,2.989699937164426
515,,Opp Masjid Kolam Ayer,Wisma Persekutuan,2.494275404626847
516,,Opp Masjid Kolam Ayer,Majlis Bandaraya Johor Bahru,3.1426831051176984
517,,Opp Masjid Kolam Ayer,JB Sentral Terminal,3.1837711137680134
518,,Opp Masjid Kolam Ayer,Menara MSC Cyberport,3.9737367884123027
519,,Opp Masjid Kolam Ayer,Opp Sekolah Kebangsaan Perempuan Jalan Yahya Awal,1.3994983114959108
520,,Opp Masjid Kolam Ayer,Petronas Kiosk @ Jalan Yahya Awal,1.4184041315372198
521,,Opp Masjid Kolam Ayer,Opp SJK (T) Jalan Yahya Awal,1.605301749383005
522,,Opp Masjid Kolam Ayer,aft Jalan Tasek Utara,1.777100783297631
523,,Opp Masjid Kolam Ayer,Opp Yayasan Bandaraya Johor Bahru,2.19287358181787
524,,Opp Masjid Kolam Ayer,Hub PPR Sri Stulang,6.346664793500775
525,,Opp Masjid Kolam Ayer,bef Jalan Sultanah Aminah,5.945822218813139
526,,Opp Masjid Kolam Ayer,Shell Kiosk @ Jalan Pasir Pelangi,5.955318022819412
527,,Opp Masjid Kolam Ayer,Stulang Walk,4.8033953754371375
528,,Opp Masjid Kolam Ayer,Block 18,4.932803153125014
529,,Opp Masjid Kolam Ayer,Opp De' Stulang,4.973400478894543
530,,Opp Masjid Kolam Ayer,Opp Sekolah Menengah Foon Yew,4.674656968501688
531,,Opp Masjid Kolam Ayer,R&F Mall,3.7395385806946644
532,,Opp Masjid Kolam Ayer,Sekolah Menengah Foon Yew,4.71674236958266
533,,Opp Masjid Kolam Ayer,De' Stulang,4.975518816912821
534,,Opp Masjid Kolam Ayer,Opp Istana Pasir Pelangi,4.992685757602871
535,,Opp Masjid Kolam Ayer,"The Mall, Mid Valley Southkey",5.659774440375508
536,,Opp Masjid Kolam Ayer,aft Jalan Pasir Pelangi,6.069633592810736
537,,Opp Masjid Kolam Ayer,Petronas Kiosk @ Taman Bayu Puteri,6.64359843030609
538,,Opp Masjid Kolam Ayer,Opp Petronas Kiosk @ Taman Bayu Puteri,6.6177906796955295
539,,Opp Masjid Kolam Ayer,PPR Sri Stulang,6.516577196699479
540,,Opp Masjid Kolam Ayer,BHPetrol Kiosk @ Permas Jaya,8.90722923708385
541,,Opp Masjid Kolam Ayer,AEON Permas Jaya,9.68658455555666
542,,Opp Masjid Kolam Ayer,Dewan Serbaguna Permas Jaya,10.214597459272314
543,,Opp Masjid Kolam Ayer,Mon Glori Apartment,10.09669610525863
544,,Opp Masjid Kolam Ayer,Opp Best Ku Motor,10.96180334647803
545,,Opp Masjid Kolam Ayer,Opp Kia Motors,10.92286495415797
546,,Opp Masjid Kolam Ayer,bef Jalan Masai Baru,10.403139629347704
547,,Opp Masjid Kolam Ayer,Lotus Plentong (Tesco Extra),10.435727234222584
548,,Opp Masjid Kolam Ayer,aft Jalan Masai Baru,10.365831880128344
549,,Opp Masjid Kolam Ayer,Giant Plentong,10.967440695454792
550,,Opp Masjid Kolam Ayer,Hse No. 1 Jalan Seroja 22,11.049752003080055
551,,Opp Masjid Kolam Ayer,Opp Jalan Keembong 43,10.475087478256592
552,,Opp Masjid Kolam Ayer,Jalan Seroja 54,10.315087387214577
553,,Opp Masjid Kolam Ayer,Jalan Bakawali 86,10.357967761595805
554,,Opp Masjid Kolam Ayer,Opp Pasar Awam Johor Jaya,10.889625080449706
555,,Opp Masjid Kolam Ayer,AEON Tebrau City,11.340091123754926
556,,Opp Masjid Kolam Ayer,Hospital Sultan Ismail,10.790133019300383
557,,Opp Masjid Kolam Ayer,Hospital Sultan Ismail 2,10.363811268386097
558,,Opp Masjid Kolam Ayer,Opp Suntoyo Enterprise,10.426395457146182
559,,Opp Masjid Kolam Ayer,Kia Motors,10.952239096717186
560,,Opp Masjid Kolam Ayer,Best Ku Motor,10.989824631107687
561,,Opp Masjid Kolam Ayer,House No. 63 Jalan Permas 1/1,10.385118194171529
562,,Opp Masjid Kolam Ayer,Jalan Permas 5/6,9.778140854948568
563,,Opp Masjid Kolam Ayer,Sekolah Kebangsaan Taman Permas Jaya 3,9.918619709986134
564,,Opp Masjid Kolam Ayer,Pan Vista,10.096763300577361
565,,Opp Masjid Kolam Ayer,aft Jalan Permas 8/14,10.48342202908176
566,,Opp Masjid Kolam Ayer,Opp BHPetrol Kiosk @ Permas Jaya,8.915866514240685
567,,Opp Masjid Kolam Ayer,bef Shell Kiosk @ Permas Jaya,7.997367765004993
568,,Opp Masjid Kolam Ayer,Taman Universiti Terminal,14.299064880148878
569,,Opp Masjid Kolam Ayer,opp Sekolah Kebangsaan Taman Universiti 4,14.199020259115445
570,,Opp Masjid Kolam Ayer,Surau As Syakirin,13.760706600633373
571,,Opp Masjid Kolam Ayer,Opp SMK Taman Mutiara Rini,12.883636853351527
572,,Opp Masjid Kolam Ayer,Opp Jalan Utama 34,12.391371838954557
573,,Opp Masjid Kolam Ayer,KFC (Road side),11534.502243678184
574,,Opp Masjid Kolam Ayer,Tesco Lotus (Road side),11534.502243678184
575,,Opp Masjid Kolam Ayer,Opp Hutan Bandar MBIP,12.32565641752956
576,,Opp Masjid Kolam Ayer,Shop No. 81 Jalan Seri Orkid 17,11.47998087928547
577,,Opp Masjid Kolam Ayer,Opp Bahagian Teknologi Pendidikan Negeri Johor,11.143403581175045
578,,Opp Masjid Kolam Ayer,Union Inn,10.278349432201733
579,,Opp Masjid Kolam Ayer,Shophouses @ Jalan Nakhoda 2,10.213834627394835
580,,Opp Masjid Kolam Ayer,bef Terminal TUTA,10.16280343061323
581,,Opp Masjid Kolam Ayer,Polilkinik Yap,10.107720592323517
582,,Opp Masjid Kolam Ayer,bef Jalan Tun Teja,10.081224752583866
583,,Opp Masjid Kolam Ayer,Shophouses @ Jalan Perwira 9,10.318026490821914
584,,Opp Masjid Kolam Ayer,Sin Kok Soon Motor (JB) Sdn Bhd,10.429596731684672
585,,Opp Masjid Kolam Ayer,aft Jalan Patin,10.873442337533506
586,,Opp Masjid Kolam Ayer,SJK(C) Pu Sze,11.09151778842438
587,,Opp Masjid Kolam Ayer,aft Shell Kiosk - Skudai,11.572609941620817
588,,Opp Masjid Kolam Ayer,Shell Kiosk @ Taman Sri Putri,12.22834703589825
589,,Opp Masjid Kolam Ayer,Masjid Abidin,12.61307442399912
590,,Opp Masjid Kolam Ayer,Shophouses along Jalan Tembaga Kuning 4,12.60123884729975
591,,Opp Masjid Kolam Ayer,Shophouses @ Jalan Suasa 1,13.032854067854451
592,,Opp Masjid Kolam Ayer,bef Jalan Hamoni 14,13.314331995741249
593,,Opp Masjid Kolam Ayer,Opp Apartment Pasti Asli,13.323692422065031
594,,Opp Masjid Kolam Ayer,Opp Surau As Syakirin,13.73507477362649
595,,Opp Masjid Kolam Ayer,Sekolah Kebangsaan Taman Universiti 4,14.208914959538442
596,,Opp Masjid Kolam Ayer,Jalan Kebudayaan 27 / 24 Intersection,14.180718198211432
597,,Opp Masjid Kolam Ayer,Aeon Taman Universiti,14.439817711835621
598,,Opp Masjid Kolam Ayer,UTM Fakulti Alam Bina,15.194151944536983
599,,Opp Masjid Kolam Ayer,Opp Block D10,15.275168166963697
600,,Opp Masjid Kolam Ayer,Opp C.I.C.T.,15.052804367980666
601,,Opp Masjid Kolam Ayer,Block P07 - Fakulti Kejuruteraan Elektrik,14.679604889556385
602,,Opp Masjid Kolam Ayer,aft Block P19A - Fakulti Kejuruteraan Elektrik,14.620146441720241
